annee_numero_de_tirage;jour_de_tirage;date_de_tirage;num�ro_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million
2020003;VENDREDI;10/01/2020;7;11/03/2020;32;44;17;6;46;2;6;-6-17-32-44-46-;-2-6-;0;0;0;0;2;644307;2;5;60026,5;8;54;2718,5;183;944;165,8;425;2310;94,6;342;2075;59,7;7160;34755;16,4;8071;41192;14,6;15959;88541;12,8;39742;188097;8,5;118711;600962;8;236777;1272032;4,6;0;0;2;3733,6;47;36;118;14,3;1946;2,9;2295;2,9;10982;2,1;17883;8,3;33704;2;311733;2,3;WE 473 2441;
2020002;MARDI   ;07/01/2020;6;08/03/2020;8;37;12;5;43;11;6;-5-8-12-37-43-;-6-11-;0;0;0;1;2;472957,8;7;17;12959,6;6;28;3848,6;122;673;170,7;282;1359;118;342;1479;61,5;4348;19964;20,9;6308;29548;14,9;15942;73786;11,3;20858;103598;11,4;89042;431059;8,2;223858;1059296;4,1;0;0;3;1887,7;32;40,1;85;15,1;1318;3,3;1829;2,7;6221;2,8;9610;11,7;26096;1,9;203881;2,7;OO 340 8800;
2020001;VENDREDI;03/01/2020;5;04/03/2020;15;5;20;47;36;12;8;-5-15-20-36-47-;-8-12-;0;0;0;1;5;224420,6;0;8;32668,8;3;26;4916,7;111;710;192;231;1294;147;272;1696;63,6;3124;18386;27;5559;30832;17;14861;79892;12,4;17379;98325;14,3;84669;457864;9,2;230723;1184249;4,3;1;5764,4;1;688,2;39;37,5;62;23,5;929;5,3;1604;3,5;5169;3,8;8563;15;24458;2,4;226651;2,7;JJ 108 2545;
2019105;MARDI   ;31/12/2019;4;01/03/2020;41;31;48;33;26;4;2;-26-31-33-41-48-;-2-4-;0;0;0;0;2;641759,5;0;6;49824,3;7;36;4061,7;145;823;189,5;276;1696;128,3;312;1704;72,4;4533;26542;21,4;5792;35939;16,7;12509;78300;14,5;27260;152760;10,5;93057;553146;8,7;201316;1204239;4,9;0;0;3;2312,3;35;44,9;81;19,4;1303;4,1;1670;3,7;7689;2,8;15026;9,2;26472;2,3;304049;2,2;WE 440 6224;
2019104;VENDREDI;27/12/2019;3;26/02/2020;22;26;35;7;1;5;10;-1-7-22-26-35-;-5-10-;0;0;0;0;2;512121;1;9;26506,4;6;31;3764;157;725;171,6;295;1507;115,2;399;1838;53,6;4289;22757;19,9;6785;34192;14;17008;80968;11,2;21171;117869;10,8;98807;498203;7,7;242234;1162951;4;0;0;1;5954,4;48;28,1;84;16;1222;3,7;1966;2,7;6118;3;9772;12,1;27961;1,9;215879;2,7;GJ 753 0795;
2019103;MARDI   ;24/12/2019;2;23/02/2020;47;14;11;13;3;3;6;-3-11-13-14-47-;-3-6-;0;0;0;0;1;958335,1;2;4;55801,7;9;45;2426,1;158;770;151,2;533;2204;73,7;303;1531;60,2;7325;31898;13,3;8269;38449;11,6;15375;74332;11,4;33851;150061;8;112016;539471;6,6;217369;1061792;4,1;0;0;3;1833,4;42;29,6;157;7,9;2048;2;2438;2;9293;1,8;13129;8,3;31450;1,5;209295;2,5;GN 083 8517;
2019102;VENDREDI;20/12/2019;1;19/02/2020;8;24;32;34;30;3;4;-8-24-30-32-34-;-3-4-;0;0;0;1;1;1041516,4;1;3;80860,3;7;37;3206,8;110;647;195,6;288;1595;110,7;247;1384;72,3;4282;22516;20,4;6794;35481;13,7;12958;69386;13,3;23102;118818;10,9;101783;512263;7,6;194910;1015412;4,7;1;5506,8;3;219,1;34;41;65;21,4;1128;4,2;1830;3;6238;3;10567;11,6;28034;2;268171;2,2;MR 287 5598;
2019101;MARDI   ;17/12/2019;4;16/02/2020;7;1;12;25;49;9;6;-1-7-12-25-49-;-6-9-;0;1;48949099;0;2;436114,3;2;14;14510,8;14;69;1440,1;203;1037;102,2;453;2013;73,4;479;2427;34,5;5343;26312;14,6;8150;35889;11,3;17583;79871;9,6;24515;128030;8,5;96705;462960;7;209447;1012572;3,9;0;0;1;5094,6;54;21,3;115;10;1529;2,5;2354;1,9;7079;2,2;10470;9,7;28255;1,6;195137;2,5;HC 922 2192;
2019100;VENDREDI;13/12/2019;3;12/02/2020;16;9;23;18;32;2;10;-9-16-18-23-32-;-2-10-;0;0;0;3;3;414803,4;2;11;26348,8;12;51;2779,7;302;1106;136,7;513;1909;110,5;704;2723;43,9;7308;27182;20,2;11451;44936;12,9;27648;110577;9,9;36499;136013;11,4;153432;602141;7,7;369553;1467123;3,9;1;7680,1;4;229,2;86;22,6;138;14,1;2014;3,3;3012;2,5;9996;2,6;15977;10,7;40788;1,9;313361;2,6;ID 311 4480;
2019099;MARDI   ;10/12/2019;2;09/02/2020;19;47;21;2;10;8;2;-2-10-19-21-47-;-2-8-;0;0;0;0;0;0;2;4;248010,2;8;53;1729,5;182;832;117,5;493;2188;62,3;348;1567;49,3;6144;28972;12,3;6957;31627;11,9;13556;63488;11,2;28654;140485;7,1;87921;421035;7,1;175854;868710;4,2;0;0;4;1201,6;47;23,1;145;7,5;1861;1,9;2043;2,1;8737;1,7;12580;7,6;26328;1,6;184546;2,5;IE 414 9365;
2019098;VENDREDI;06/12/2019;1;05/02/2020;46;1;39;3;27;1;10;-1-3-27-39-46-;-1-10-;0;0;0;0;2;520640,3;0;2;121263;4;16;7414,1;104;617;205;254;1267;139,4;305;1609;62,2;3643;18726;24,6;5790;29386;16,5;14805;75604;12,2;19327;99123;13,1;88178;438621;8,9;220655;1111230;4,3;0;0;2;3082,7;29;48,1;86;16,2;1070;4,4;1725;3,1;5741;3,3;8864;13,9;25335;2,2;212067;2,8;OU 443 6769;
2019097;MARDI   ;03/12/2019;4;02/02/2020;32;31;38;18;48;12;4;-18-31-32-38-48-;-4-12-;0;1;48061132;0;1;883408,7;0;4;51438,9;2;25;4025,6;65;455;235,9;144;1005;149;177;1152;73,7;2354;14591;26,8;4079;23817;17,3;9866;58409;13,4;12511;76990;14,3;58057;338132;9,8;150847;853294;4,7;0;0;1;4996,2;21;53,9;37;30,6;743;5,2;1223;3,6;3783;4,1;6906;14,4;17171;2,6;184426;2,6;FT 084 2491;
2019096;VENDREDI;29/11/2019;3;29/01/2020;50;42;12;3;7;6;8;-3-7-12-42-50-;-6-8-;0;0;0;0;2;572142;0;5;53303,3;8;39;3342,6;163;850;163,5;448;2039;95,1;429;2056;53,5;6511;30490;16,6;8350;41699;12,8;19062;95157;10,6;31711;154348;9,2;117758;591932;7,2;259718;1314220;4;0;0;1;6294,6;46;31;112;12,7;1784;2,7;2328;2,4;8668;2,2;13385;9,4;32821;1,7;242687;2,5;QM 284 2128;
2019095;MARDI   ;26/11/2019;2;26/01/2020;34;3;15;2;19;5;8;-2-3-15-19-34-;-5-8-;0;0;0;1;4;203096,8;2;6;31535,7;7;40;2313,7;109;599;164,8;375;1872;73,6;214;1224;63,8;5209;28500;12,6;5178;28745;13,2;11185;59498;12;26534;145869;6,9;78204;427584;7,1;168884;878486;4,2;0;0;4;1148,4;33;31,5;99;10,5;1489;2,3;1502;2,7;7511;1,9;11590;7,9;22882;1,8;176469;2,5;JF 935 4354;
2019094;VENDREDI;22/11/2019;1;22/01/2020;3;48;32;34;21;3;11;-3-21-32-34-48-;-3-11-;0;0;0;0;4;265646,8;1;6;41248,1;1;28;4323,3;105;736;175,4;261;1473;122,3;276;1706;59,9;3832;20911;22,5;5789;33185;14,9;12190;70798;13,2;21036;111809;11,9;85913;471530;8,4;187305;1024308;4,7;0;0;1;6066,9;23;59,7;71;19,3;1087;4,3;1677;3,2;6165;3;10455;11,6;23965;2,3;237080;2,5;TS 660 1884;
2019093;MARDI   ;19/11/2019;12;19/01/2020;10;15;42;30;8;4;6;-8-10-15-30-42-;-4-6-;0;1;122766852;1;3;394582,9;0;13;21208,3;4;50;2697,1;188;980;146,7;534;2503;80,2;342;2139;53,2;6834;33133;15,8;8200;42830;12,9;17769;94664;11;34932;165627;8,9;110638;586347;7,5;242131;1299039;4,2;1;5479,6;0;0;47;43,5;148;9,3;1878;2,5;2200;2,4;9746;1,9;14750;8,3;30617;1,8;233826;2,5;VF 071 2201;
2019092;VENDREDI;15/11/2019;11;15/01/2020;20;13;34;3;32;4;11;-3-13-20-32-34-;-4-11-;0;0;0;1;11;131335;1;10;33648,3;8;37;4448,2;164;974;180,2;314;2043;119,9;458;2402;57,8;5015;29316;21,8;7852;44697;15,1;20181;109171;11,7;26202;153744;11,7;119508;651616;8,3;304125;1604609;4,1;0;0;1;7664,3;45;38,6;69;25,1;1394;4,2;2036;3,3;7304;3,2;11976;12,7;32475;2,1;278190;2,6;AA 139 3973;
2019091;MARDI   ;12/11/2019;10;12/01/2020;1;25;21;39;23;2;4;-1-21-23-25-39-;-2-4-;0;0;0;1;5;217342,7;0;10;25310,8;9;46;2691,3;113;731;180,6;323;1662;110,9;279;1632;64;4609;25801;18,6;6397;35754;14,2;13287;77073;12,4;25429;138750;9,8;97083;536172;7,6;200910;1151681;4,3;0;0;2;2793,2;39;32,4;86;14,7;1328;3,2;1753;2,8;7072;2,4;11232;9,9;27020;1,8;227852;2,4;KE 905 5008;
2019090;VENDREDI;08/11/2019;9;08/01/2020;20;8;45;23;17;2;8;-8-17-20-23-45-;-2-8-;0;0;0;0;4;376337,4;2;8;43826,6;19;107;1602,7;287;1409;129,8;811;4226;60,4;517;2770;52,2;10725;54626;12,2;11566;62226;11,3;22464;123423;10,8;47400;251743;7,4;147882;805780;7;300973;1672150;4,1;0;0;4;1831,7;73;22,7;243;6,8;2995;1,8;3059;2,1;12693;1,7;18018;8,1;38740;1,7;276203;2,5;HM 152 5526;
2019089;MARDI   ;05/11/2019;8;05/01/2020;25;14;33;9;48;12;2;-9-14-25-33-48-;-2-12-;0;0;0;1;3;332383,3;0;8;29030,9;2;27;4207,3;119;689;175,8;206;1158;146;302;1736;55,2;3034;17043;25,9;5428;29423;15,8;14252;76286;11,5;16702;90783;13,7;79854;421319;8,8;210503;1094855;4,2;1;4853,2;1;579,4;34;36,2;58;21,2;881;4,7;1507;3,2;4653;3,6;7968;13,6;22029;2,2;196928;2,7;WE 272 5871;
2019088;VENDREDI;01/11/2019;7;01/01/2020;39;2;44;20;48;5;7;-2-20-39-44-48-;-5-7-;0;0;0;0;2;599883;0;4;69859,8;4;43;3178,6;138;747;195,1;387;2025;100,4;250;1583;72,9;6277;32660;16,2;5943;34120;16,4;12109;72892;14,5;40127;199642;7,5;98527;539730;8,3;192547;1088807;5;0;0;0;0;31;241,1;103;13,4;1611;2,9;1549;3,5;10348;1,8;19781;6,1;25722;2,1;278852;2,1;GN 016 3696;
2019087;MARDI   ;29/10/2019;6;29/12/2019;49;42;28;16;18;10;5;-16-18-28-42-49-;-5-10-;0;0;0;0;1;950560,7;1;5;44279,2;4;25;4331,6;139;644;179,3;288;1417;113,7;286;1397;65,4;3560;19878;21,1;5601;28803;15,4;12976;65663;12,8;18792;107248;11,1;80755;422626;8,4;190475;971501;4,5;0;0;2;2529,4;29;39,5;75;15,2;976;4;1543;2,9;5173;3;8557;11,8;21552;2,1;189555;2,6;JM 809 5354;
2019086;VENDREDI;25/10/2019;5;25/12/2019;37;50;34;39;40;4;10;-34-37-39-40-50-;-4-10-;0;0;0;0;3;400906,6;0;5;56025,4;3;26;5269,9;121;638;229;245;1350;151,1;257;1443;80,1;3802;21046;25,3;4943;28814;19,5;11288;66268;16;22430;118817;12,6;79364;449947;10;186676;1064972;5,2;0;0;0;0;27;292;61;23,8;970;5,1;1258;4,5;5721;3,4;11708;10,9;20043;2,9;259832;2,4;JT 890 4629;
2019085;MARDI   ;22/10/2019;4;22/12/2019;2;5;33;47;32;7;8;-2-5-32-33-47-;-7-8-;0;0;0;1;1;882788,6;0;5;41122,3;6;38;2646,6;111;578;185,5;216;1115;134,2;191;1174;72,3;3697;18981;20,6;5085;27336;15,1;9695;54245;14,4;20746;104750;10,5;84270;432939;7,6;154714;833461;4,8;0;0;3;1630,3;25;44,3;56;19,7;954;3,9;1386;3,1;5366;2,8;9125;10,7;22879;1,9;226722;2,1;JQ 996 1948;
2019084;VENDREDI;18/10/2019;3;18/12/2019;18;22;42;41;8;11;12;-8-18-22-41-42-;-11-12-;0;0;0;2;6;190540,2;1;17;15663,1;7;29;4491,1;121;657;211,4;246;1275;152;367;1802;61;3155;17985;28,1;5487;28627;18,7;18346;86638;11,6;17374;96647;14,8;82113;419915;10,2;280697;1303935;4;1;5810,2;1;693,7;26;56,7;64;23;821;6,1;1489;3,9;4719;4,2;7822;16,6;22365;2,6;195593;3,2;TM 455 2057;
2019083;MARDI   ;15/10/2019;2;15/12/2019;3;34;31;32;28;4;5;-3-28-31-32-34-;-4-5-;0;0;0;0;2;427808,3;1;9;22142,5;11;19;5130,2;107;489;212,6;237;1199;121;271;1283;64,1;3436;17987;21;4765;25168;15,9;11638;56022;13,5;20632;101152;10,6;77189;398184;8;164852;808691;4,8;0;0;2;2548,1;35;33;55;21;908;4,3;1317;3,4;5608;2,8;9778;10,4;20988;2,2;214761;2,3;UU 140 2448;
2019082;VENDREDI;11/10/2019;1;11/12/2019;42;45;19;2;14;5;6;-2-14-19-42-45-;-5-6-;0;0;0;2;4;292510,7;0;5;54503,2;7;41;3251,1;176;772;184,1;333;1655;119,9;351;1610;69,9;5250;25895;20;8584;38137;14,3;17168;77470;13,3;28453;141583;10,3;133526;587667;7,4;257755;1155993;4,6;1;6283,6;2;375,1;39;40,8;69;23,1;1314;4,1;2190;2,8;7277;3;11737;11,9;35205;1,8;296674;2,3;HA 646 4621;
2019081;MARDI   ;08/10/2019;23;08/12/2019;44;15;49;10;7;3;12;-7-10-15-44-49-;-3-12-;0;1;190000000;2;4;5227531,1;8;25;24862,4;15;80;3800,3;387;1775;182,7;723;3555;127,3;940;4105;62,5;10906;51358;23;18819;83674;14,9;45508;199382;11,8;56902;268223;12,4;277755;1237128;8,1;675068;2959529;4,1;0;0;4;3795;75;45,8;206;16,7;2876;4;4720;2,8;14442;3,2;22275;13,6;69511;1,9;549213;2,7;SZ 144 3054;
2019080;VENDREDI;04/10/2019;22;04/12/2019;44;41;35;9;6;9;6;-6-9-35-41-44-;-6-9-;0;0;0;2;8;2521014,8;3;12;49958,7;36;142;2065;338;1635;191,3;1185;5408;80,7;767;3547;69,8;16784;76747;14,8;16433;76787;15,6;34044;163897;13,9;72350;346714;9,3;263141;1191332;8,1;532759;2484442;4,7;0;0;10;1425,7;97;33,3;293;11;4226;2,6;3756;3,3;17661;2,5;29360;9,7;64054;2;576410;2,4;LO 817 3201;
2019079;MARDI   ;01/10/2019;21;01/12/2019;40;18;11;2;46;4;1;-2-11-18-40-46-;-1-4-;0;0;0;0;7;2287582,9;2;11;43272,2;14;67;3474,9;259;1312;189,2;491;2733;126,8;555;2856;68,8;7604;40930;22,1;11495;59217;16,1;25911;136223;13,2;43001;225621;11,3;173210;894326;8,5;394576;2058749;4,5;0;0;5;2005,8;61;37,2;116;19,5;1850;4,1;2870;3,1;10446;2,9;17497;11,4;42264;2,1;388412;2,5;UL 358 3515;
2019078;VENDREDI;27/09/2019;20;27/11/2019;46;43;41;37;24;8;2;-24-37-41-43-46-;-2-8-;0;0;0;0;4;4698171,8;5;8;69827,4;17;84;3252,8;200;1341;217,3;527;3553;114,5;471;3070;75,1;9248;54412;19,5;10426;64732;17,3;23479;145079;14,6;58207;328406;9,1;161922;973849;9,2;360590;2172833;5;0;0;3;3570,7;51;47,6;131;18,5;2318;3,5;2401;3,9;14610;2,2;30290;7;38466;2,5;466375;2,2;RH 023 5463;
2019077;MARDI   ;24/09/2019;19;24/11/2019;2;48;33;47;42;1;2;-2-33-42-47-48-;-1-2-;0;0;0;0;3;5012664;4;16;28674,3;10;52;4315,5;164;1068;224,1;401;2515;132,8;418;2566;73,8;6299;38002;22,9;9117;53715;17,1;20319;121412;14,3;36355;211329;11,6;144759;824779;8,9;316016;1862827;4,8;0;0;1;8899,9;44;45,8;89;22,6;1445;4,7;2173;3,6;8451;3,2;15109;11,7;34916;2,3;375857;2,3;RO 010 4223;
2019076;VENDREDI;20/09/2019;18;20/11/2019;25;50;21;38;8;4;8;-8-21-25-38-50-;-4-8-;0;0;0;5;13;162729,9;8;36;13686,7;23;99;2434,3;360;1749;146,9;785;4132;86,8;756;3634;56;11635;59500;15,7;13635;70884;13,9;28788;149809;12,5;60348;305185;8,6;196936;1018783;7,8;417533;2163090;4,5;2;4594,5;9;121,9;81;28,7;198;11,7;2723;2,9;3192;2,8;14121;2,2;21862;9,4;46400;2;398603;2,5;AR 023 1348;
2019075;MARDI   ;17/09/2019;17;17/11/2019;22;45;43;44;37;1;12;-22-37-43-44-45-;-1-12-;0;0;0;2;7;231742,1;2;10;37782,7;10;43;4297,8;150;871;226,3;371;1978;139,1;389;2156;72,3;5177;29092;24,7;7151;40987;18,5;20230;108027;13,3;29084;161118;12,6;105396;595679;10,2;300213;1613274;4,6;0;0;1;7679,7;35;49,7;99;17,5;1310;4,5;1670;4,1;7205;3,3;13751;11,1;25621;2,7;268751;2,8;JY 367 1749;
2019074;VENDREDI;13/09/2019;16;13/11/2019;12;1;42;47;27;6;7;-1-12-27-42-47-;-6-7-;0;0;0;0;4;519277,9;3;16;30236,4;21;83;2850,9;387;1521;165,9;863;3434;102,5;727;2945;67,8;12564;50135;18,3;19493;72468;13,4;33977;139908;13,1;65264;264157;9,8;280036;1069841;7,2;499656;2079564;4,6;0;0;4;2898;84;31,2;190;13,8;2725;3,2;4524;2,2;14476;2,4;22733;10,1;63185;1,6;505241;2,2;WD 664 8778;
2019073;MARDI   ;10/09/2019;15;10/11/2019;3;30;49;25;22;3;6;-3-22-25-30-49-;-3-6-;0;0;0;2;3;482131,3;1;6;56146,9;3;45;3661,7;209;1105;159;605;2885;85;389;2210;62,9;8744;41068;15,6;9388;49165;13,7;19097;101295;12,6;46041;216090;8,3;138135;721509;7,5;274736;1470302;4,5;0;0;1;7081,6;54;29,7;153;10,4;2308;2,3;2293;2,7;11600;1,8;17917;7,9;34182;1,8;284355;2,4;UJ 108 4580;
2019072;VENDREDI;06/09/2019;14;06/11/2019;13;22;40;10;48;5;2;-10-13-22-40-48-;-2-5-;0;0;0;3;6;287720,4;3;11;36552,7;14;88;2234,8;289;1336;157;684;3555;82,3;556;2793;59,4;10058;50958;15;11969;61691;13,1;24837;123459;12,3;51206;260116;8,3;173046;879585;7,3;349879;1773357;4,4;1;7583,4;4;226,3;60;32;163;11,8;2414;2,7;2860;2,6;12363;2,1;19315;8,7;41845;1,8;345603;2,4;OK 134 4395;
2019071;MARDI   ;03/09/2019;13;03/11/2019;44;11;38;7;39;10;7;-7-11-38-39-44-;-7-10-;0;0;0;0;0;0;1;6;270365,2;10;38;3944,5;174;989;161,6;413;2106;105,9;332;2007;63;6629;30949;18,8;8189;44215;13,9;16147;91842;12,6;33701;159179;10,3;128265;657760;7,5;255427;1392702;4,3;0;0;2;3226,2;57;25,6;92;15,8;1647;3;2021;2,8;8647;2,3;12512;10,3;32816;1,7;252336;2,5;LZ 767 0738;
2019070;VENDREDI;30/08/2019;12;30/10/2019;45;49;27;46;25;6;4;-25-27-45-46-49-;-4-6-;0;0;0;0;0;0;0;9;215309,8;5;51;3510,9;146;877;217,7;392;2189;121,7;356;1978;76,4;7261;36140;19,2;7491;41656;17,6;16460;93998;14,8;44309;209707;9,3;119860;661829;8,9;268143;1489878;4,8;0;0;0;0;26;357,9;96;17,9;1748;3,3;1760;3,8;10641;2,2;20207;7,5;29118;2,3;312659;2,3;TJ 983 7794;
2019069;MARDI   ;27/08/2019;11;27/10/2019;26;8;35;47;43;9;1;-8-26-35-43-47-;-1-9-;0;0;0;3;5;222149;3;10;25870,5;9;32;3954,3;162;719;187,7;251;1534;122,8;343;1735;61,5;4560;23821;20,6;5684;31446;16,5;13470;74153;13,2;26409;134690;10,3;84761;464472;8,9;196744;1066815;4,8;0;0;3;1857,7;33;38,2;53;23,8;1090;3,9;1411;3,5;6427;2,6;12083;9,2;20910;2,4;225426;2,4;LD 911 0548;
2019068;VENDREDI;23/08/2019;10;23/10/2019;4;17;42;45;35;8;2;-4-17-35-42-45-;-2-8-;0;0;0;3;5;280027,5;0;7;46586,8;6;50;3190,1;179;1019;166,9;503;2644;89,8;380;2069;65,1;7518;40271;15,4;7724;43330;15,1;16293;93335;13,2;42293;217127;8;116163;641364;8,2;248021;1378849;4,6;1;6253,9;1;746,7;52;30,5;125;12,6;1962;2,7;1992;3,1;11278;1,9;19639;7,1;29601;2,1;289938;2,3;SV 138 1707;
2019067;MARDI   ;20/08/2019;9;20/10/2019;23;24;22;20;37;1;4;-20-22-23-24-37-;-1-4-;0;0;0;0;2;494469,7;0;4;57583,8;4;28;4023,7;117;659;182,3;219;1365;122,8;238;1504;63,2;3652;20516;21,3;5280;29238;15,8;11732;66071;13,2;20765;112268;11;82794;447685;8,3;187661;1034232;4,4;0;0;2;2554,2;32;36,1;60;19,2;986;4;1390;3,2;5467;2,9;8501;12;22184;2;190625;2,6;RZ 862 4566;
2019066;VENDREDI;16/08/2019;8;16/10/2019;9;42;10;27;37;1;5;-9-10-27-37-42-;-1-5-;0;0;0;0;2;588983,1;2;9;30484,6;13;46;2917,3;158;828;172,8;367;1953;102,3;306;1767;64,1;5461;28769;18,1;6884;38647;14,2;15598;84907;12,2;29656;153135;9,6;108595;583188;7,5;238557;1257576;4,3;0;0;7;874,8;44;31,5;76;18,2;1476;3,2;1818;3;7752;2,4;11965;10,2;29301;1,9;233291;2,5;SH 405 4622;
2019065;MARDI   ;13/08/2019;7;13/10/2019;31;13;33;29;40;2;3;-13-29-31-33-40-;-2-3-;0;0;0;1;5;185444,5;0;3;71986,9;6;26;4062,8;122;696;161,8;244;1310;120;287;1445;61,7;3475;19106;21,5;6503;34919;12,4;11987;66279;12,3;19149;103995;11,1;92288;486619;7,1;176892;945333;4,5;0;0;1;5430,9;42;29,3;67;18,3;1024;4,1;1861;2,6;5466;3;9717;11,1;26626;1,8;238657;2,2;UO 742 2259;
2019064;VENDREDI;09/08/2019;6;09/10/2019;35;41;14;2;42;11;10;-2-14-35-41-42-;-10-11-;0;0;0;0;1;1163580,7;1;2;135505,6;4;19;6976,8;95;573;246,7;185;1214;162,5;305;1663;67,3;2990;19049;27;4621;27598;19,7;12832;73885;13,9;16691;104263;13,9;72359;423084;10,3;207181;1142259;4,7;0;0;0;0;26;291,6;39;35,9;794;6;1303;4,2;4431;4,3;8121;15,2;19892;2,8;212112;2,8;PK 165 5196;
2019063;MARDI   ;06/08/2019;5;06/10/2019;38;12;29;36;13;4;12;-12-13-29-36-38-;-4-12-;0;0;0;0;2;425429,6;2;9;22019,4;6;17;5701,9;85;513;201,5;133;935;154,3;239;1260;64,9;2475;14355;26,2;4505;24313;16,3;12347;63616;11,8;13492;75941;14;68927;359184;8,9;188206;958493;4,1;0;0;2;2202,3;25;39,9;35;28,5;689;4,9;1117;3,5;3507;3,9;5435;16,2;18046;2,2;145009;2,9;II 418 7995;
2019062;VENDREDI;02/08/2019;4;02/10/2019;33;44;13;22;50;5;2;-13-22-33-44-50-;-2-5-;0;0;0;2;8;134225,4;4;22;11368,2;14;73;1675,7;350;1640;79,5;501;2536;71,8;767;3284;31,4;6072;31624;15;9279;45572;11;18622;90028;10,5;32060;161823;8,3;110006;568519;7,1;220625;1124825;4,4;1;5018,5;3;199,7;92;13,8;114;11,1;1491;2,9;2404;2;7891;2,2;13892;8;27818;1,8;238979;2,3;QU 688 3029;
2019061;MARDI   ;30/07/2019;3;29/09/2019;15;27;23;40;20;3;6;-15-20-23-27-40-;-3-6-;0;0;0;1;2;388605,9;0;3;60340,5;7;36;2459,5;115;667;141,5;379;1715;76,8;194;1281;58,3;5141;23174;14,8;5685;29818;12,2;11236;60055;11,4;25743;117052;8,3;80303;408048;7,1;161495;835801;4,2;0;0;0;0;18;282,4;100;9,3;1338;2,3;1527;2,4;6660;1,9;10740;7,7;20807;1,8;168534;2,4;TS 684 3665;
2019060;VENDREDI;26/07/2019;2;25/09/2019;27;2;42;5;37;10;3;-2-5-27-37-42-;-3-10-;0;0;0;1;2;495804,9;2;5;46191,4;2;34;3322,5;115;598;201,5;288;1356;124;248;1403;67,9;4371;21247;20,6;5614;29244;15,8;13455;69869;12,5;23057;110894;11,2;87488;444960;8,3;212460;1059692;4,3;0;0;0;0;30;210,7;58;20,1;1150;3,4;1432;3,2;5875;2,7;9523;10,8;22410;2;192238;2,6;PH 702 2291;
